B365_decimal_a,B365_decimal_b,B365_valid,PS_decimal_a,PS_decimal_b,PS_valid,a_1stIn,a_1stWon,a_2ndWon,a_SvGms,a_ace,a_age_years,a_bpFaced,a_bpSaved,a_df,a_entity_id,a_entry,a_hand,a_height_cm,a_identity_correction,a_identity_metadata_status,a_ioc,a_rank,a_rank_points,a_seed,a_source_id,a_source_name,a_source_side,a_svpt,a_won,abandoned,additional_count_evidence,archive_date_basis,b_1stIn,b_1stWon,b_2ndWon,b_SvGms,b_ace,b_age_years,b_bpFaced,b_bpSaved,b_df,b_entity_id,b_entry,b_hand,b_height_cm,b_identity_correction,b_identity_metadata_status,b_ioc,b_rank,b_rank_points,b_seed,b_source_id,b_source_name,b_source_side,b_svpt,best_of,competition_type,completed,count_block_status,count_correction_applied,court_recorded,date_basis,defaulted,draw_size,identity_basis,identity_tier,market_source_path,market_source_row,market_source_sha256,match_date,match_id,match_num,minutes,played,player_a,player_b,population_basis,ranking_metadata_basis,retired,round,score,season,source_correction,source_field_agreement,source_file_sha256,source_key,source_line_number,source_member,source_row_number,source_season,started_evidence,status,surface,tourney_anchor_date,tourney_id,tourney_level,tourney_name,walkover
2.678,1.456,true,2.409,1.626,true,50,37,13,12,3,21.6,5,3,2,200004,,R,,,synthetic,SYN,40,631,,200004,P 04,w,74,true,false,,synthetic_event_anchor,46,31,10,12,0,18.5,8,4,1,200005,,R,189,,synthetic,SYN,34,921,7,200005,P 05,l,75,3,individual_tour,false,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,158,,2016-04-12,2016-305/4,4,57,true,200004,200005,level_A,synthetic,true,R16,6-2 3-1 RET,2016,,true,,2016-305/4,158,atp_matches_2016.csv,157,2016,,retired,Clay,20160411,2016-305,A,Sample 305,false
11.792,1.025,true,12.136,1.055,true,35,22,6,7,3,22.6,7,4,1,200044,,R,201,,synthetic,SYN,52,322,,200044,P 44,l,46,false,false,,synthetic_event_anchor,56,44,16,13,3,33.4,5,3,1,200049,,R,203,,synthetic,SYN,9,5136,3,200049,P 49,w,82,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,159,,2016-04-11,2016-305/5,5,64,true,200044,200049,level_A,synthetic,false,R16,2-6 0-6,2016,,true,,2016-305/5,159,atp_matches_2016.csv,158,2016,,completed,Clay,20160411,2016-305,A,Sample 305,false
2.049,1.749,true,2.019,1.871,true,48,31,20,14,6,26.1,4,4,3,200016,,R,174,,synthetic,SYN,31,1120,6,200016,P 16,l,92,false,false,,synthetic_event_anchor,38,32,19,11,6,30.9,5,3,4,200038,,R,180,,synthetic,SYN,24,1796,5,200038,P 38,w,71,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,160,,2016-04-12,2016-305/6,6,84,true,200016,200038,level_A,synthetic,false,R16,1-6 6-4 3-6,2016,,true,,2016-305/6,160,atp_matches_2016.csv,159,2016,,completed,Clay,20160411,2016-305,A,Sample 305,false
2.534,1.503,true,2.478,1.596,true,50,32,6,11,6,25.5,1,1,0,200018,,R,176,,synthetic,SYN,28,1368,,200018,P 18,l,70,false,false,,synthetic_event_anchor,39,35,14,11,7,30.5,2,0,3,200034,,R,192,,synthetic,SYN,27,1464,8,200034,P 34,w,68,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,161,,2016-04-11,2016-305/7,7,64,true,200018,200034,level_A,synthetic,false,R16,6-0 6-1,2016,,true,,2016-305/7,161,atp_matches_2016.csv,160,2016,,completed,Clay,20160411,2016-305,A,Sample 305,false
2.983,1.380,true,3.288,1.378,true,60,49,22,14,9,34.2,1,0,0,200036,,R,185,,synthetic,SYN,26,1567,,200036,P 36,w,90,true,false,,synthetic_event_anchor,47,23,11,10,7,28.1,8,4,1,200058,Q,R,204,,synthetic,SYN,18,2721,,200058,P 58,l,67,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,162,,2016-04-12,2016-305/8,8,119,true,200036,200058,level_A,synthetic,false,R16,6-3 6-4,2016,,true,,2016-305/8,162,atp_matches_2016.csv,161,2016,,completed,Clay,20160411,2016-305,A,Sample 305,false
1.458,2.673,true,1.348,3.473,true,34,25,11,9,3,27.5,8,4,0,200014,,L,196,,synthetic,SYN,5,6832,1,200014,P 14,l,59,false,false,,synthetic_event_anchor,43,34,15,11,3,23.4,7,2,1,200040,,R,180,,synthetic,SYN,3,7884,2,200040,P 40,w,71,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,163,,2016-04-13,2016-305/9,9,66,true,200014,200040,level_A,synthetic,false,QF,6-4 4-6 1-6,2016,,true,,2016-305/9,163,atp_matches_2016.csv,162,2016,,completed,Clay,20160411,2016-305,A,Sample 305,false
2.752,1.435,true,3.477,1.347,true,34,20,14,10,2,21.6,5,3,1,200004,WC,R,,,synthetic,SYN,40,631,,200004,P 04,w,62,true,false,,synthetic_event_anchor,39,32,11,10,5,31.9,2,2,3,200019,,R,201,,synthetic,SYN,20,2367,4,200019,P 19,l,62,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,164,,2016-04-13,2016-305/10,10,122,true,200004,200019,level_A,synthetic,false,QF,1-6 6-3 6-1,2016,,true,,2016-305/10,164,atp_matches_2016.csv,163,2016,,completed,Clay,20160411,2016-305,A,Sample 305,false
3.201,1.338,true,2.992,1.437,true,45,31,10,11,2,30.9,8,2,1,200038,,R,180,,synthetic,SYN,24,1796,5,200038,P 38,l,71,false,false,,synthetic_event_anchor,20,14,6,5,2,33.4,5,2,0,200049,,R,203,,synthetic,SYN,9,5136,3,200049,P 49,w,30,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,165,,2016-04-13,2016-305/11,11,122,true,200038,200049,level_A,synthetic,false,QF,6-2 6-2,2016,,true,,2016-305/11,165,atp_matches_2016.csv,164,2016,,completed,Clay,20160411,2016-305,A,Sample 305,false
1.240,3.939,true,1.171,5.685,true,58,40,17,15,5,30.5,7,5,0,200034,,R,192,,synthetic,SYN,27,1464,8,200034,P 34,w,93,true,false,,synthetic_event_anchor,39,32,9,10,5,34.2,4,2,1,200036,,R,185,,synthetic,SYN,26,1567,,200036,P 36,l,61,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,166,,2016-04-13,2016-305/12,12,94,true,200034,200036,level_A,synthetic,false,QF,6-3 6-0,2016,,true,,2016-305/12,166,atp_matches_2016.csv,165,2016,,completed,Clay,20160411,2016-305,A,Sample 305,false
6.858,1.094,true,6.888,1.130,true,46,31,16,13,2,21.6,5,3,4,200004,,R,,,synthetic,SYN,40,631,,200004,P 04,l,86,false,false,,synthetic_event_anchor,43,38,17,12,4,23.4,6,2,2,200040,,R,180,,synthetic,SYN,3,7884,2,200040,P 40,w,74,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,167,,2016-04-14,2016-305/13,13,85,true,200004,200040,level_A,synthetic,false,SF,6-3 6-0,2016,,true,,2016-305/13,167,atp_matches_2016.csv,166,2016,,completed,Clay,20160411,2016-305,A,Sample 305,false
2.991,1.378,true,3.299,1.376,true,40,33,19,12,4,30.5,5,2,3,200034,,R,192,,synthetic,SYN,27,1464,8,200034,P 34,w,77,true,false,,synthetic_event_anchor,64,43,16,15,3,33.4,6,3,3,200049,Q,R,203,,synthetic,SYN,9,5136,3,200049,P 49,l,96,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,168,,2016-04-14,2016-305/14,14,78,true,200034,200049,level_A,synthetic,false,SF,1-6 1-6,2016,,true,,2016-305/14,168,atp_matches_2016.csv,167,2016,,completed,Clay,20160411,2016-305,A,Sample 305,false
4.205,1.216,true,,,false,41,24,7,9,4,30.5,7,6,1,200034,,R,192,,synthetic,SYN,27,1464,8,200034,P 34,l,59,false,false,,synthetic_event_anchor,33,29,16,10,3,23.4,5,2,2,200040,,R,180,,synthetic,SYN,3,7884,2,200040,P 40,w,67,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,169,,2016-04-15,2016-305/15,15,127,true,200034,200040,level_A,synthetic,false,F,6-4 6-2,2016,,true,,2016-305/15,169,atp_matches_2016.csv,168,2016,,completed,Clay,20160411,2016-305,A,Sample 305,false
1.031,11.077,true,1.060,11.570,true,54,46,19,14,4,19.7,3,3,2,200008,,R,185,,synthetic,SYN,9,5136,6,200008,P 08,w,90,true,false,,synthetic_event_anchor,87,56,14,20,8,22.7,3,2,2,200044,,R,201,,synthetic,SYN,50,357,,200044,P 44,l,131,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,170,,2016-04-25,2016-502/1,1,109,true,200008,200044,level_G,synthetic,false,R32,0-6 6-0 3-6 6-2 6-0,2016,,true,,2016-502/1,170,atp_matches_2016.csv,169,2016,,completed,Clay,20160425,2016-502,G,Sample 502,false
1.078,7.540,true,1.055,12.136,true,34,29,18,10,7,32.6,5,4,1,200030,,R,203,,synthetic,SYN,2,8470,7,200030,P 30,w,64,true,false,,synthetic_event_anchor,64,47,20,17,6,33.1,5,2,4,200043,,R,173,,synthetic,SYN,52,322,,200043,P 43,l,107,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,171,,2016-04-26,2016-502/2,2,168,true,200030,200043,level_G,synthetic,false,R32,6-2 4-6 6-1 6-4,2016,,true,,2016-502/2,171,atp_matches_2016.csv,170,2016,,completed,Clay,20160425,2016-502,G,Sample 502,false
1.025,11.792,true,1.092,8.755,true,59,49,28,16,4,32.0,3,1,5,200007,,R,184,,synthetic,SYN,8,5515,4,200007,P 07,w,104,true,false,,synthetic_event_anchor,56,38,13,14,8,21.6,5,4,4,200047,,R,183,,synthetic,SYN,51,339,,200047,P 47,l,87,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,172,,2016-04-25,2016-502/3,3,207,true,200007,200047,level_G,synthetic,false,R32,0-6 6-3 6-2 6-0,2016,,true,,2016-502/3,172,atp_matches_2016.csv,171,2016,,completed,Clay,20160425,2016-502,G,Sample 502,false
6.780,1.096,true,5.318,1.188,true,73,47,19,18,3,21.7,6,5,3,200004,,R,,,synthetic,SYN,39,671,,200004,P 04,l,116,false,false,,synthetic_event_anchor,47,36,22,13,5,23.5,3,3,3,200040,,R,180,,synthetic,SYN,3,7884,1,200040,P 40,w,86,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,173,,2016-04-26,2016-502/4,4,129,true,200004,200040,level_G,synthetic,false,R32,0-6 6-4 6-3 6-1,2016,,true,,2016-502/4,173,atp_matches_2016.csv,172,2016,,completed,Clay,20160425,2016-502,G,Sample 502,false
8.971,1.054,true,12.136,1.055,true,71,48,16,17,7,18.4,6,2,3,200035,,R,204,,synthetic,SYN,40,631,,200035,P 35,l,110,false,false,,synthetic_event_anchor,99,81,29,23,15,33.4,5,5,1,200049,Q,R,203,,synthetic,SYN,4,7339,8,200049,P 49,w,150,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,174,,2016-04-25,2016-502/5,5,60,true,200035,200049,level_G,synthetic,false,R32,6-0 6-3 6-2,2016,,true,,2016-502/5,174,atp_matches_2016.csv,173,2016,,completed,Clay,20160425,2016-502,G,Sample 502,false
1.372,3.020,true,1.403,3.150,true,70,52,20,18,7,31.9,5,4,2,200019,,R,201,,synthetic,SYN,18,2721,,200019,P 19,l,115,false,false,,synthetic_event_anchor,75,62,21,18,6,30.4,5,2,3,200054,Q,R,186,,synthetic,SYN,48,397,,200054,P 54,w,114,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,175,,2016-04-26,2016-502/6,6,132,true,200019,200054,level_G,synthetic,false,R32,4-6 6-2 6-4 4-6 6-4,2016,,true,,2016-502/6,175,atp_matches_2016.csv,174,2016,,completed,Clay,20160425,2016-502,G,Sample 502,false
3.336,1.315,true,3.474,1.347,true,77,50,23,20,4,24.9,6,4,1,200015,WC,R,173,,synthetic,SYN,37,760,,200015,P 15,l,125,false,false,,synthetic_event_anchor,79,59,22,19,5,29.3,6,6,4,200025,Q,L,173,,synthetic,SYN,13,3867,,200025,P 25,w,119,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,176,,2016-04-25,2016-502/7,7,184,true,200015,200025,level_G,synthetic,false,R32,6-0 3-6 6-4 6-2,2016,,true,,2016-502/7,176,atp_matches_2016.csv,175,2016,,completed,Clay,20160425,2016-502,G,Sample 502,false
3.945,1.240,true,3.909,1.292,true,75,53,20,19,5,32.3,7,4,5,200001,,R,177,,synthetic,SYN,33,982,,200001,P 01,w,119,true,false,,synthetic_event_anchor,99,66,37,27,9,23.0,2,2,2,200021,,L,205,,synthetic,SYN,7,5923,5,200021,P 21,l,170,5,individual_tour,false,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,177,,2016-04-26,2016-502/8,8,60,true,200001,200021,level_G,synthetic,true,R32,6-3 3-6 6-4 3-1 RET,2016,,true,,2016-502/8,177,atp_matches_2016.csv,176,2016,,retired,Clay,20160425,2016-502,G,Sample 502,false
2.834,1.414,true,2.616,1.544,true,40,24,14,11,4,26.8,6,4,3,200052,,R,170,,synthetic,SYN,34,921,,200052,P 52,l,71,false,false,,synthetic_event_anchor,74,61,31,20,7,29.5,5,2,2,200057,,R,170,,synthetic,SYN,6,6361,,200057,P 57,w,130,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,178,,2016-04-25,2016-502/9,9,142,true,200052,200057,level_G,synthetic,false,R32,4-6 0-6 6-3 6-3 3-6,2016,,true,,2016-502/9,178,atp_matches_2016.csv,177,2016,,completed,Clay,20160425,2016-502,G,Sample 502,false
2.060,1.740,true,2.003,1.884,true,66,53,24,16,8,25.3,3,2,3,200003,,R,203,,synthetic,SYN,21,2208,,200003,P 03,w,103,true,false,,synthetic_event_anchor,54,41,28,16,9,19.2,2,1,1,200039,,R,188,,synthetic,SYN,16,3130,,200039,P 39,l,102,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,179,,2016-04-26,2016-502/10,10,189,true,200003,200039,level_G,synthetic,false,R32,4-6 0-6 6-0 6-3 2-6,2016,,true,,2016-502/10,179,atp_matches_2016.csv,178,2016,,completed,Clay,20160425,2016-502,G,Sample 502,false
,,false,1.976,1.909,true,42,34,19,11,2,31.0,6,2,3,200038,,R,180,,synthetic,SYN,25,1677,,200038,P 38,l,72,false,false,,synthetic_event_anchor,40,31,17,12,7,30.3,6,2,1,200041,WC,L,202,,synthetic,SYN,14,3604,,200041,P 41,w,76,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,180,,2016-04-25,2016-502/11,11,160,true,200038,200041,level_G,synthetic,false,R32,6-3 6-0 0-6 6-4,2016,,true,,2016-502/11,180,atp_matches_2016.csv,179,2016,,completed,Clay,20160425,2016-502,G,Sample 502,false
2.227,1.637,true,2.300,1.680,true,76,59,21,17,9,34.0,7,4,1,200026,,R,192,,synthetic,SYN,26,1567,,200026,P 26,w,106,true,false,,synthetic_event_anchor,66,41,21,17,3,30.5,3,2,1,200034,,R,192,,synthetic,SYN,22,2061,,200034,P 34,l,111,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,181,,2016-04-26,2016-502/12,12,184,true,200026,200034,level_G,synthetic,false,R32,2-6 6-3 6-1 4-6 1-6,2016,,true,,2016-502/12,181,atp_matches_2016.csv,180,2016,,completed,Clay,20160425,2016-502,G,Sample 502,false
1.880,1.894,true,1.920,1.964,true,73,54,22,17,6,21.4,7,4,3,200009,,R,185,,synthetic,SYN,38,714,,200009,P 09,w,110,true,false,,synthetic_event_anchor,59,39,13,14,7,33.1,3,2,6,200011,,R,176,,synthetic,SYN,31,1120,,200011,P 11,l,90,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,182,,2016-04-25,2016-502/13,13,139,true,200009,200011,level_G,synthetic,false,R32,0-6 6-3 6-1 6-1,2016,,true,,2016-502/13,182,atp_matches_2016.csv,181,2016,,completed,Clay,20160425,2016-502,G,Sample 502,false
3.651,1.272,true,3.734,1.312,true,83,61,27,20,8,18.5,3,0,2,200005,,R,189,,synthetic,SYN,27,1464,,200005,P 05,l,129,false,false,,synthetic_event_anchor,64,49,25,16,3,19.0,6,5,3,200010,,L,204,,synthetic,SYN,17,2918,,200010,P 10,w,104,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,183,,2016-04-26,2016-502/14,14,136,true,200005,200010,level_G,synthetic,false,R32,6-2 6-0 1-6 6-2,2016,,true,,2016-502/14,183,atp_matches_2016.csv,182,2016,,completed,Clay,20160425,2016-502,G,Sample 502,false
1.050,9.305,true,1.166,5.812,true,64,49,34,18,3,28.7,6,6,3,200006,,R,193,,synthetic,SYN,1,9100,3,200006,P 06,w,118,true,false,,synthetic_event_anchor,95,58,23,23,11,27.5,5,3,5,200012,,R,183,,synthetic,SYN,19,2537,,200012,P 12,l,150,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,184,,2016-04-25,2016-502/15,15,152,true,200006,200012,level_G,synthetic,false,R32,6-4 3-6 2-6 6-4 1-6,2016,,true,,2016-502/15,184,atp_matches_2016.csv,183,2016,,completed,Clay,20160425,2016-502,G,Sample 502,false
,,false,3.282,1.379,true,75,46,29,21,5,26.2,4,1,2,200016,,R,174,,synthetic,SYN,32,1049,,200016,P 16,l,132,false,false,,synthetic_event_anchor,70,61,26,19,11,20.0,4,1,6,200050,,R,170,,synthetic,SYN,10,4784,2,200050,P 50,w,120,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,185,,2016-04-26,2016-502/16,16,204,true,200016,200050,level_G,synthetic,false,R32,6-3 6-0 0-6 0-6 6-3,2016,,true,,2016-502/16,185,atp_matches_2016.csv,184,2016,,completed,Clay,20160425,2016-502,G,Sample 502,false
2.022,1.768,true,2.192,1.743,true,38,30,11,9,4,19.7,2,0,1,200008,,R,185,,synthetic,SYN,9,5136,6,200008,P 08,w,55,true,false,,synthetic_event_anchor,62,46,17,16,3,32.6,6,2,3,200030,,R,203,,synthetic,SYN,2,8470,7,200030,P 30,l,103,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,186,,2016-04-27,2016-502/17,17,207,true,200008,200030,level_G,synthetic,false,R16,3-6 6-4 6-2 2-6 6-3,2016,,true,,2016-502/17,186,atp_matches_2016.csv,185,2016,,completed,Clay,20160425,2016-502,G,Sample 502,false
2.804,1.422,true,2.448,1.609,true,77,59,27,18,8,32.0,7,4,1,200007,,R,184,,synthetic,SYN,8,5515,4,200007,P 07,l,116,false,false,,synthetic_event_anchor,60,45,32,16,7,23.5,5,4,1,200040,,R,180,,synthetic,SYN,3,7884,1,200040,P 40,w,104,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,187,,2016-04-28,2016-502/18,18,84,true,200007,200040,level_G,synthetic,false,R16,3-6 4-6 2-6,2016,,true,,2016-502/18,187,atp_matches_2016.csv,186,2016,,completed,Clay,20160425,2016-502,G,Sample 502,false
1.160,5.046,true,1.151,6.206,true,71,61,29,18,8,33.4,3,2,1,200049,,R,203,,synthetic,SYN,4,7339,8,200049,P 49,w,117,true,false,,synthetic_event_anchor,64,45,20,15,6,30.4,6,4,1,200054,,R,186,,synthetic,SYN,48,397,,200054,P 54,l,96,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,188,,2016-04-27,2016-502/19,19,166,true,200049,200054,level_G,synthetic,false,R16,3-6 6-0 1-6 6-2 6-3,2016,,true,,2016-502/19,188,atp_matches_2016.csv,187,2016,,completed,Clay,20160425,2016-502,G,Sample 502,false
2.201,1.651,true,2.747,1.502,true,121,86,28,28,8,32.3,3,3,5,200001,,R,177,,synthetic,SYN,33,982,,200001,P 01,w,181,true,false,,synthetic_event_anchor,85,51,28,21,8,29.3,7,3,1,200025,,L,173,,synthetic,SYN,13,3867,,200025,P 25,l,134,5,individual_tour,false,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,189,,2016-04-28,2016-502/20,20,158,true,200001,200025,level_G,synthetic,true,R16,6-3 6-2 3-1 RET,2016,,true,,2016-502/20,189,atp_matches_2016.csv,188,2016,,retired,Clay,20160425,2016-502,G,Sample 502,false
3.026,1.371,true,,,false,84,66,27,22,14,25.3,4,4,2,200003,,R,203,,synthetic,SYN,21,2208,,200003,P 03,w,139,true,false,,synthetic_event_anchor,87,62,28,22,10,29.5,3,1,1,200057,,R,170,,synthetic,SYN,6,6361,,200057,P 57,l,143,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,190,,2016-04-27,2016-502/21,21,127,true,200003,200057,level_G,synthetic,false,R16,3-6 6-1 6-0 0-6 6-2,2016,,true,,2016-502/21,190,atp_matches_2016.csv,189,2016,,completed,Clay,20160425,2016-502,G,Sample 502,false
2.019,1.771,true,2.302,1.679,true,62,41,9,12,4,34.0,6,6,1,200026,,R,192,,synthetic,SYN,26,1567,,200026,P 26,l,80,false,false,,synthetic_event_anchor,80,61,26,19,10,30.3,9,5,2,200041,,L,202,,synthetic,SYN,14,3604,,200041,P 41,w,120,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,191,,2016-04-28,2016-502/22,22,159,true,200026,200041,level_G,synthetic,false,R16,4-6 6-3 3-6 6-3 6-2,2016,,true,,2016-502/22,191,atp_matches_2016.csv,190,2016,,completed,Clay,20160425,2016-502,G,Sample 502,false
3.069,1.362,true,3.338,1.369,true,100,73,43,27,8,21.4,3,1,1,200009,,R,185,,synthetic,SYN,38,714,,200009,P 09,l,170,false,false,,synthetic_event_anchor,91,74,26,22,10,19.0,6,6,2,200010,,L,204,,synthetic,SYN,17,2918,,200010,P 10,w,143,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,192,,2016-04-27,2016-502/23,23,206,true,200009,200010,level_G,synthetic,false,R16,6-4 0-6 6-2 6-0,2016,,true,,2016-502/23,192,atp_matches_2016.csv,191,2016,,completed,Clay,20160425,2016-502,G,Sample 502,false
1.634,2.233,true,1.662,2.335,true,56,38,16,14,4,28.7,5,4,4,200006,,R,193,,synthetic,SYN,1,9100,3,200006,P 06,l,90,false,false,,synthetic_event_anchor,74,65,25,18,9,20.0,5,3,4,200050,WC,R,170,,synthetic,SYN,10,4784,2,200050,P 50,w,117,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,193,,2016-04-28,2016-502/24,24,180,true,200006,200050,level_G,synthetic,false,R16,6-4 1-6 3-6 6-2 6-4,2016,,true,,2016-502/24,193,atp_matches_2016.csv,192,2016,,completed,Clay,20160425,2016-502,G,Sample 502,false
2.988,1.379,true,2.890,1.462,true,70,51,33,20,6,19.7,7,3,1,200008,Q,R,185,,synthetic,SYN,9,5136,6,200008,P 08,l,126,false,false,,synthetic_event_anchor,93,77,23,21,10,23.5,5,2,2,200040,,R,180,,synthetic,SYN,3,7884,1,200040,P 40,w,134,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,194,,2016-04-29,2016-502/25,25,142,true,200008,200040,level_G,synthetic,false,QF,6-2 0-6 6-3 6-2,2016,,true,,2016-502/25,194,atp_matches_2016.csv,193,2016,,completed,Clay,20160425,2016-502,G,Sample 502,false
5.235,1.151,true,4.027,1.279,true,78,54,23,18,16,32.3,3,1,1,200001,,R,177,,synthetic,SYN,33,982,,200001,P 01,w,114,true,false,,synthetic_event_anchor,66,50,12,15,6,33.4,6,4,2,200049,,R,203,,synthetic,SYN,4,7339,8,200049,P 49,l,95,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,195,,2016-04-29,2016-502/26,26,208,true,200001,200049,level_G,synthetic,false,QF,6-2 6-3 4-6 6-3,2016,,true,,2016-502/26,195,atp_matches_2016.csv,194,2016,,completed,Clay,20160425,2016-502,G,Sample 502,false
1.989,1.794,true,1.830,2.068,true,53,40,18,13,7,25.3,6,6,1,200003,,R,203,,synthetic,SYN,21,2208,,200003,P 03,w,84,true,false,,synthetic_event_anchor,65,46,29,18,7,30.3,5,4,2,200041,,L,202,,synthetic,SYN,14,3604,,200041,P 41,l,116,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,196,,2016-04-29,2016-502/27,27,160,true,200003,200041,level_G,synthetic,false,QF,6-2 0-6 6-3 6-3,2016,,true,,2016-502/27,196,atp_matches_2016.csv,195,2016,,completed,Clay,20160425,2016-502,G,Sample 502,false
1.876,1.898,true,2.525,1.577,true,87,53,22,21,3,19.0,4,2,4,200010,,L,204,,synthetic,SYN,17,2918,,200010,P 10,l,137,false,false,,synthetic_event_anchor,91,79,27,20,12,20.0,4,2,1,200050,,R,170,,synthetic,SYN,10,4784,2,200050,P 50,w,131,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,197,,2016-04-29,2016-502/28,28,159,true,200010,200050,level_G,synthetic,false,QF,3-6 6-3 6-4 2-6 6-4,2016,,true,,2016-502/28,197,atp_matches_2016.csv,196,2016,,completed,Clay,20160425,2016-502,G,Sample 502,false
5.659,1.132,true,5.513,1.178,true,57,30,11,15,4,32.3,3,1,2,200001,,R,177,,synthetic,SYN,33,982,,200001,P 01,l,95,false,false,,synthetic_event_anchor,64,57,24,15,12,23.5,7,6,1,200040,,R,180,,synthetic,SYN,3,7884,1,200040,P 40,w,98,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,198,,2016-04-30,2016-502/29,29,201,true,200001,200040,level_G,synthetic,false,SF,4-6 6-4 0-6 6-3 3-6,2016,,true,,2016-502/29,198,atp_matches_2016.csv,197,2016,,completed,Clay,20160425,2016-502,G,Sample 502,false
3.298,1.321,true,3.332,1.370,true,57,42,14,14,3,25.3,0,0,1,200003,,R,203,,synthetic,SYN,21,2208,,200003,P 03,w,91,true,false,,synthetic_event_anchor,76,53,26,19,8,20.0,1,0,3,200050,,R,170,,synthetic,SYN,10,4784,2,200050,P 50,l,123,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,199,,2016-04-30,2016-502/30,30,188,true,200003,200050,level_G,synthetic,false,SF,6-2 6-1 6-4,2016,,true,,2016-502/30,199,atp_matches_2016.csv,198,2016,,completed,Clay,20160425,2016-502,G,Sample 502,false
