B365_decimal_a,B365_decimal_b,B365_valid,PS_decimal_a,PS_decimal_b,PS_valid,a_1stIn,a_1stWon,a_2ndWon,a_SvGms,a_ace,a_age_years,a_bpFaced,a_bpSaved,a_df,a_entity_id,a_entry,a_hand,a_height_cm,a_identity_correction,a_identity_metadata_status,a_ioc,a_rank,a_rank_points,a_seed,a_source_id,a_source_name,a_source_side,a_svpt,a_won,abandoned,additional_count_evidence,archive_date_basis,b_1stIn,b_1stWon,b_2ndWon,b_SvGms,b_ace,b_age_years,b_bpFaced,b_bpSaved,b_df,b_entity_id,b_entry,b_hand,b_height_cm,b_identity_correction,b_identity_metadata_status,b_ioc,b_rank,b_rank_points,b_seed,b_source_id,b_source_name,b_source_side,b_svpt,best_of,competition_type,completed,count_block_status,count_correction_applied,court_recorded,date_basis,defaulted,draw_size,identity_basis,identity_tier,market_source_path,market_source_row,market_source_sha256,match_date,match_id,match_num,minutes,played,player_a,player_b,population_basis,ranking_metadata_basis,retired,round,score,season,source_correction,source_field_agreement,source_file_sha256,source_key,source_line_number,source_member,source_row_number,source_season,started_evidence,status,surface,tourney_anchor_date,tourney_id,tourney_level,tourney_name,walkover
1.311,3.363,true,1.347,3.480,true,46,36,7,10,2,25.7,9,8,2,200018,,R,176,,synthetic,SYN,18,2721,,200018,P 18,w,64,true,false,,synthetic_event_anchor,42,32,13,11,3,28.1,3,2,0,200070,,L,189,,synthetic,SYN,38,714,,200070,P 70,l,73,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,320,,2016-07-18,2016-404/13,13,67,true,200018,200070,level_M,synthetic,false,R32,6-2 3-6 6-4,2016,,true,,2016-404/13,320,atp_matches_2016.csv,319,2016,,completed,Hard,20160718,2016-404,M,Sample 404,false
,,false,1.514,2.707,true,46,38,20,12,3,21.8,4,4,1,200013,,L,173,,synthetic,SYN,9,5136,,200013,P 13,w,77,true,false,,synthetic_event_anchor,48,36,17,13,5,25.1,4,2,0,200064,,R,177,,synthetic,SYN,33,982,,200064,P 64,l,84,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,321,,2016-07-19,2016-404/14,14,107,true,200013,200064,level_M,synthetic,false,R32,6-3 0-6 6-3,2016,,true,,2016-404/14,321,atp_matches_2016.csv,320,2016,,completed,Hard,20160718,2016-404,M,Sample 404,false
3.585,1.280,true,3.425,1.355,true,26,16,8,6,3,28.9,10,6,0,200024,,R,171,,synthetic,SYN,24,1796,,200024,P 24,l,41,false,false,,synthetic_event_anchor,56,45,19,14,7,20.2,2,1,2,200050,,R,170,,synthetic,SYN,6,6361,5,200050,P 50,w,88,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,322,,2016-07-18,2016-404/15,15,75,true,200024,200050,level_M,synthetic,false,R32,4-6 3-6,2016,,true,,2016-404/15,322,atp_matches_2016.csv,321,2016,,completed,Hard,20160718,2016-404,M,Sample 404,false
6.121,1.115,true,5.920,1.161,true,46,30,10,12,4,18.7,4,3,6,200005,,R,189,,synthetic,SYN,20,2367,,200005,P 05,l,76,false,false,,synthetic_event_anchor,47,29,17,11,3,31.8,4,3,2,200023,,R,197,,synthetic,SYN,7,5923,6,200023,P 23,w,73,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,323,,2016-07-19,2016-404/16,16,107,true,200005,200023,level_M,synthetic,false,R32,6-3 4-6 2-6,2016,,true,,2016-404/16,323,atp_matches_2016.csv,322,2016,,completed,Hard,20160718,2016-404,M,Sample 404,false
1.087,7.137,true,1.084,9.292,true,46,36,21,12,3,28.9,9,6,1,200006,,R,193,,synthetic,SYN,5,6832,4,200006,P 06,w,79,true,false,,synthetic_event_anchor,34,20,16,10,4,20.0,10,6,2,200089,,R,205,,synthetic,SYN,45,469,,200089,P 89,l,64,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,324,,2016-07-20,2016-404/17,17,112,true,200006,200089,level_M,synthetic,false,R16,6-1 6-0,2016,,true,,2016-404/17,324,atp_matches_2016.csv,323,2016,,completed,Hard,20160718,2016-404,M,Sample 404,false
2.148,1.682,true,2.336,1.662,true,60,49,11,13,5,28.8,3,0,1,200020,,R,184,,synthetic,SYN,1,9100,2,200020,P 20,w,86,true,false,,synthetic_event_anchor,61,53,22,16,15,23.4,8,7,3,200078,,L,196,,synthetic,SYN,4,7339,1,200078,P 78,l,100,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic_provisional,provisional,synthetic,325,,2016-07-21,2016-404/18,18,64,true,200020,200078,level_M,synthetic,false,R16,6-1 0-6 1-6,2016,,true,,2016-404/18,325,atp_matches_2016.csv,324,2016,,completed,Hard,20160718,2016-404,M,Sample 404,false
1.412,2.843,true,1.543,2.618,true,52,48,23,14,3,23.2,4,3,2,200021,,L,205,,synthetic,SYN,14,3604,8,200021,P 21,w,88,true,false,,synthetic_event_anchor,53,41,14,13,6,32.4,5,3,1,200053,,R,203,,synthetic,SYN,23,1923,,200053,P 53,l,84,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,326,,2016-07-20,2016-404/19,19,98,true,200021,200053,level_M,synthetic,false,R16,6-2 6-3,2016,,true,,2016-404/19,326,atp_matches_2016.csv,325,2016,,completed,Hard,20160718,2016-404,M,Sample 404,false
1.749,2.048,true,2.026,1.864,true,62,42,20,15,8,18.6,7,3,3,200035,,R,204,,synthetic,SYN,3,7884,3,200035,P 35,l,98,false,false,,synthetic_event_anchor,29,25,14,8,3,26.4,7,5,0,200046,,R,202,,synthetic,SYN,8,5515,,200046,P 46,w,53,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,327,,2016-07-21,2016-404/20,20,65,true,200035,200046,level_M,synthetic,false,R16,0-6 6-2 2-6,2016,,true,,2016-404/20,327,atp_matches_2016.csv,326,2016,,completed,Hard,20160718,2016-404,M,Sample 404,false
2.114,1.704,true,2.544,1.570,true,40,28,13,10,2,34.3,8,5,1,200026,,R,192,,synthetic,SYN,25,1677,,200026,P 26,l,64,false,false,,synthetic_event_anchor,49,36,15,11,2,21.9,4,4,2,200027,,R,177,,synthetic,SYN,15,3358,,200027,P 27,w,73,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,328,,2016-07-20,2016-404/21,21,115,true,200026,200027,level_M,synthetic,false,R16,1-6 1-6,2016,,true,,2016-404/21,328,atp_matches_2016.csv,327,2016,,completed,Hard,20160718,2016-404,M,Sample 404,false
1.404,2.877,true,1.508,2.725,true,49,44,21,14,6,24.0,5,4,3,200045,Q,R,,,synthetic,SYN,34,921,,200045,P 45,l,88,false,false,,synthetic_event_anchor,42,35,14,11,10,24.1,8,2,0,200066,,R,190,,synthetic,SYN,31,1120,,200066,P 66,w,69,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,329,,2016-07-21,2016-404/22,22,86,true,200045,200066,level_M,synthetic,false,R16,6-0 0-6 6-1,2016,,true,,2016-404/22,329,atp_matches_2016.csv,328,2016,,completed,Hard,20160718,2016-404,M,Sample 404,false
2.183,1.662,true,2.024,1.866,true,33,23,12,9,1,21.8,5,4,0,200013,,L,173,,synthetic,SYN,9,5136,,200013,P 13,l,55,false,false,,synthetic_event_anchor,42,36,9,10,6,25.7,1,0,2,200018,,R,176,,synthetic,SYN,18,2721,,200018,P 18,w,61,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,330,,2016-07-20,2016-404/23,23,56,true,200013,200018,level_M,synthetic,false,R16,1-6 3-6,2016,,true,,2016-404/23,330,atp_matches_2016.csv,329,2016,,completed,Hard,20160718,2016-404,M,Sample 404,false
2.089,1.721,true,2.078,1.822,true,64,46,20,17,4,31.8,6,4,3,200023,,R,197,,synthetic,SYN,7,5923,6,200023,P 23,l,106,false,false,,synthetic_event_anchor,32,28,17,9,3,20.3,4,4,4,200050,,R,170,,synthetic,SYN,6,6361,5,200050,P 50,w,55,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,331,,2016-07-21,2016-404/24,24,68,true,200023,200050,level_M,synthetic,false,R16,6-1 0-6 6-2,2016,,true,,2016-404/24,331,atp_matches_2016.csv,330,2016,,completed,Hard,20160718,2016-404,M,Sample 404,false
1.764,2.028,true,1.837,2.059,true,46,41,13,11,8,28.9,10,8,1,200006,Q,R,193,,synthetic,SYN,5,6832,4,200006,P 06,w,68,true,false,,synthetic_event_anchor,47,38,17,11,6,28.8,4,2,1,200020,,R,184,,synthetic,SYN,1,9100,2,200020,P 20,l,72,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,332,,2016-07-22,2016-404/25,25,78,true,200006,200020,level_M,synthetic,false,QF,4-6 6-0 6-2,2016,,true,,2016-404/25,332,atp_matches_2016.csv,331,2016,,completed,Hard,20160718,2016-404,M,Sample 404,false
1.614,2.270,true,1.728,2.216,true,40,35,15,10,7,23.2,1,1,1,200021,,L,205,,synthetic,SYN,14,3604,8,200021,P 21,w,63,true,false,,synthetic_event_anchor,49,37,9,11,4,26.4,4,1,2,200046,,R,202,,synthetic,SYN,8,5515,,200046,P 46,l,69,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,333,,2016-07-22,2016-404/26,26,105,true,200021,200046,level_M,synthetic,false,QF,6-0 6-0,2016,,true,,2016-404/26,333,atp_matches_2016.csv,332,2016,,completed,Hard,20160718,2016-404,M,Sample 404,false
1.156,5.125,true,1.181,5.451,true,56,39,24,14,7,21.9,6,6,1,200027,,R,177,,synthetic,SYN,15,3358,,200027,P 27,w,92,true,false,,synthetic_event_anchor,27,17,8,7,2,24.1,7,3,1,200066,,R,190,,synthetic,SYN,31,1120,,200066,P 66,l,47,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,334,,2016-07-22,2016-404/27,27,64,true,200027,200066,level_M,synthetic,false,QF,6-3 6-4,2016,,true,,2016-404/27,334,atp_matches_2016.csv,333,2016,,completed,Hard,20160718,2016-404,M,Sample 404,false
2.980,1.380,true,4.167,1.266,true,40,31,13,10,2,25.7,5,2,2,200018,,R,176,,synthetic,SYN,18,2721,,200018,P 18,l,61,false,false,,synthetic_event_anchor,43,35,20,11,1,20.3,4,2,0,200050,Q,R,170,,synthetic,SYN,6,6361,5,200050,P 50,w,70,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,335,,2016-07-22,2016-404/28,28,108,true,200018,200050,level_M,synthetic,false,QF,2-6 2-6,2016,,false,,2016-404/28,335,atp_matches_2016.csv,334,2016,,completed,Hard,20160718,2016-404,M,Sample 404,false
1.594,2.311,true,1.477,2.832,true,29,23,8,7,7,29.0,4,1,0,200006,,R,193,,synthetic,SYN,5,6832,4,200006,P 06,w,43,true,false,,synthetic_event_anchor,51,37,13,11,5,23.2,8,6,0,200021,,L,205,,synthetic,SYN,14,3604,8,200021,P 21,l,73,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,336,,2016-07-23,2016-404/29,29,77,true,200006,200021,level_M,synthetic,false,SF,6-2 6-3,2016,,false,,2016-404/29,336,atp_matches_2016.csv,335,2016,,completed,Hard,20160718,2016-404,M,Sample 404,false
2.759,1.434,true,2.957,1.445,true,48,40,17,12,7,21.9,1,1,0,200027,,R,177,,synthetic,SYN,15,3358,,200027,P 27,w,78,true,false,,synthetic_event_anchor,38,32,14,11,6,20.3,4,4,2,200050,,R,170,,synthetic,SYN,6,6361,5,200050,P 50,l,68,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,337,,2016-07-23,2016-404/30,30,80,true,200027,200050,level_M,synthetic,false,SF,6-2 6-1,2016,,true,,2016-404/30,337,atp_matches_2016.csv,336,2016,,completed,Hard,20160718,2016-404,M,Sample 404,false
1.325,3.275,true,1.417,3.082,true,32,27,16,9,6,29.0,2,1,1,200006,,R,193,,synthetic,SYN,5,6832,4,200006,P 06,w,57,true,false,,synthetic_event_anchor,41,30,18,12,4,21.9,4,0,2,200027,,R,177,,synthetic,SYN,15,3358,,200027,P 27,l,74,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,338,,2016-07-24,2016-404/31,31,78,true,200006,200027,level_M,synthetic,false,F,2-6 6-4 2-6,2016,,true,,2016-404/31,338,atp_matches_2016.csv,337,2016,,completed,Hard,20160718,2016-404,M,Sample 404,false
1.025,11.792,true,,,false,44,38,16,12,5,28.8,5,3,0,200020,,R,184,,synthetic,SYN,1,9100,1,200020,P 20,w,75,true,false,,synthetic_event_anchor,45,27,6,9,0,33.4,8,6,1,200043,,R,173,,synthetic,SYN,81,127,,200043,P 43,l,60,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,339,,2016-08-01,2016-309/1,1,91,true,200020,200043,level_A,synthetic,false,R16,6-4 6-2,2016,,true,,2016-309/1,339,atp_matches_2016.csv,338,2016,,completed,Hard,20160801,2016-309,A,Sample 309,false
1.116,6.098,true,1.100,8.294,true,30,22,14,8,4,21.9,9,4,1,200027,,R,177,,synthetic,SYN,16,3130,4,200027,P 27,w,51,true,false,,synthetic_event_anchor,42,26,10,10,5,34.5,5,4,0,200036,,R,185,,synthetic,SYN,72,152,,200036,P 36,l,63,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,340,,2016-08-02,2016-309/2,2,98,true,200027,200036,level_A,synthetic,false,R16,6-1 6-4,2016,,true,,2016-309/2,340,atp_matches_2016.csv,339,2016,,completed,Hard,20160801,2016-309,A,Sample 309,false
1.114,6.170,true,1.102,8.136,true,30,28,12,8,7,20.3,6,3,1,200050,WC,R,170,,synthetic,SYN,5,6832,2,200050,P 50,w,52,true,false,,synthetic_event_anchor,47,32,25,14,4,26.5,5,3,0,200073,,R,186,,synthetic,SYN,63,200,,200073,P 73,l,88,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,341,,2016-08-01,2016-309/3,3,126,true,200050,200073,level_A,synthetic,false,R16,6-1 0-6 6-0,2016,,true,,2016-309/3,341,atp_matches_2016.csv,340,2016,,completed,Hard,20160801,2016-309,A,Sample 309,false
1.119,6.001,true,1.115,7.496,true,36,28,16,11,6,31.8,4,3,1,200023,,R,197,,synthetic,SYN,9,5136,3,200023,P 23,w,68,true,false,,synthetic_event_anchor,47,31,13,12,4,29.6,5,4,5,200028,,R,195,,synthetic,SYN,54,292,,200028,P 28,l,75,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,342,,2016-08-02,2016-309/4,4,55,true,200023,200028,level_A,synthetic,false,R16,0-6 3-6,2016,,true,,2016-309/4,342,atp_matches_2016.csv,341,2016,,completed,Hard,20160801,2016-309,A,Sample 309,false
3.265,1.327,true,3.589,1.331,true,39,27,8,9,1,26.2,6,5,2,200031,,R,193,,synthetic,SYN,59,234,,200031,P 31,l,56,false,false,,synthetic_event_anchor,52,43,20,13,2,30.8,6,2,1,200034,,R,192,,synthetic,SYN,35,863,,200034,P 34,w,84,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,343,,2016-08-01,2016-309/5,5,60,true,200031,200034,level_A,synthetic,false,R16,6-4 4-6 6-3,2016,,true,,2016-309/5,343,atp_matches_2016.csv,342,2016,,completed,Hard,20160801,2016-309,A,Sample 309,false
1.945,1.832,true,2.036,1.856,true,64,49,21,15,10,21.6,9,6,1,200009,,R,185,,synthetic,SYN,24,1796,7,200009,P 09,w,97,true,false,,synthetic_event_anchor,30,19,9,8,2,19.3,3,3,1,200010,,L,204,,synthetic,SYN,23,1923,6,200010,P 10,l,51,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,344,,2016-08-02,2016-309/6,6,128,true,200009,200010,level_A,synthetic,false,R16,3-6 3-6,2016,,true,,2016-309/6,344,atp_matches_2016.csv,343,2016,,completed,Hard,20160801,2016-309,A,Sample 309,false
1.289,3.516,true,1.423,3.055,true,38,29,19,10,3,25.6,7,4,1,200003,,R,203,,synthetic,SYN,29,1280,,200003,P 03,w,66,true,false,,synthetic_event_anchor,52,39,13,12,7,32.6,7,6,2,200033,WC,L,176,,synthetic,SYN,60,224,,200033,P 33,l,75,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,345,,2016-08-01,2016-309/7,7,89,true,200003,200033,level_A,synthetic,false,R16,0-6 6-0 6-1,2016,,true,,2016-309/7,345,atp_matches_2016.csv,344,2016,,completed,Hard,20160801,2016-309,A,Sample 309,false
1.246,3.888,true,1.357,3.409,true,41,35,21,11,7,34.3,6,4,0,200026,,R,192,,synthetic,SYN,27,1464,5,200026,P 26,w,69,true,false,,synthetic_event_anchor,46,34,12,11,4,21.4,3,2,1,200072,,R,179,,synthetic,SYN,26,1567,8,200072,P 72,l,72,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,346,,2016-08-02,2016-309/8,8,75,true,200026,200072,level_A,synthetic,false,R16,6-4 6-3,2016,,true,,2016-309/8,346,atp_matches_2016.csv,345,2016,,completed,Hard,20160801,2016-309,A,Sample 309,false
1.443,2.724,true,1.479,2.824,true,53,42,20,13,2,28.8,7,4,0,200020,,R,184,,synthetic,SYN,1,9100,1,200020,P 20,w,84,true,false,,synthetic_event_anchor,45,27,13,11,3,21.9,6,6,0,200027,,R,177,,synthetic,SYN,16,3130,4,200027,P 27,l,72,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,347,,2016-08-03,2016-309/9,9,122,true,200020,200027,level_A,synthetic,false,QF,6-4 6-4,2016,,true,,2016-309/9,347,atp_matches_2016.csv,346,2016,,completed,Hard,20160801,2016-309,A,Sample 309,false
1.878,1.895,true,1.922,1.961,true,56,45,14,13,11,31.8,7,4,3,200023,,R,197,,synthetic,SYN,9,5136,3,200023,P 23,w,81,true,false,,synthetic_event_anchor,40,33,12,10,6,20.3,6,5,2,200050,,R,170,,synthetic,SYN,5,6832,2,200050,P 50,l,63,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,348,,2016-08-03,2016-309/10,10,103,true,200023,200050,level_A,synthetic,false,QF,6-2 6-1,2016,,true,,2016-309/10,348,atp_matches_2016.csv,347,2016,,completed,Hard,20160801,2016-309,A,Sample 309,false
2.753,1.435,true,2.531,1.575,true,32,25,14,9,0,21.6,7,5,3,200009,,R,185,,synthetic,SYN,24,1796,7,200009,P 09,l,57,false,false,,synthetic_event_anchor,31,26,10,7,6,30.8,8,7,1,200034,,R,192,,synthetic,SYN,35,863,,200034,P 34,w,47,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,349,,2016-08-03,2016-309/11,11,67,true,200009,200034,level_A,synthetic,false,QF,1-6 6-3 6-3,2016,,true,,2016-309/11,349,atp_matches_2016.csv,348,2016,,completed,Hard,20160801,2016-309,A,Sample 309,false
2.538,1.502,true,2.868,1.468,true,39,31,15,9,6,25.6,5,1,0,200003,,R,203,,synthetic,SYN,29,1280,,200003,P 03,l,59,false,false,,synthetic_event_anchor,74,59,19,16,6,34.3,4,4,4,200026,,R,192,,synthetic,SYN,27,1464,5,200026,P 26,w,105,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,350,,2016-08-03,2016-309/12,12,112,true,200003,200026,level_A,synthetic,false,QF,6-3 6-1,2016,,true,,2016-309/12,350,atp_matches_2016.csv,349,2016,,completed,Hard,20160801,2016-309,A,Sample 309,false
1.840,1.936,true,1.855,2.037,true,55,44,17,14,5,28.8,5,2,4,200020,,R,184,,synthetic,SYN,1,9100,1,200020,P 20,l,89,false,false,,synthetic_event_anchor,46,35,13,11,7,31.8,6,4,1,200023,,R,197,,synthetic,SYN,9,5136,3,200023,P 23,w,70,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,351,,2016-08-04,2016-309/13,13,117,true,200020,200023,level_A,synthetic,false,SF,3-6 1-6,2016,,true,,2016-309/13,351,atp_matches_2016.csv,350,2016,,completed,Hard,20160801,2016-309,A,Sample 309,false
1.638,2.225,true,1.745,2.189,true,51,42,20,13,9,34.3,8,5,1,200026,,R,192,,synthetic,SYN,27,1464,5,200026,P 26,w,82,true,false,,synthetic_event_anchor,54,43,15,12,3,30.8,8,8,2,200034,,R,192,,synthetic,SYN,35,863,,200034,P 34,l,79,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,352,,2016-08-04,2016-309/14,14,128,true,200026,200034,level_A,synthetic,false,SF,1-6 6-4 6-4,2016,,true,,2016-309/14,352,atp_matches_2016.csv,351,2016,,completed,Hard,20160801,2016-309,A,Sample 309,false
1.395,2.915,true,1.421,3.067,true,35,25,15,9,3,31.8,4,3,1,200023,,R,197,,synthetic,SYN,9,5136,3,200023,P 23,l,57,false,false,,synthetic_event_anchor,40,37,6,8,7,34.3,4,2,1,200026,,R,192,,synthetic,SYN,27,1464,5,200026,P 26,w,53,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,353,,2016-08-05,2016-309/15,15,65,true,200023,200026,level_A,synthetic,false,F,6-1 6-2,2016,,true,,2016-309/15,353,atp_matches_2016.csv,352,2016,,completed,Hard,20160801,2016-309,A,Sample 309,false
1.025,11.792,true,1.055,12.136,true,50,44,24,13,9,18.7,6,5,1,200035,,R,204,,synthetic,SYN,4,7339,3,200035,P 35,w,83,true,false,,synthetic_event_anchor,79,48,14,19,8,21.9,4,2,4,200047,,R,183,,synthetic,SYN,116,102,,200047,P 47,l,119,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,354,,2016-08-15,2016-504/1,1,112,true,200035,200047,level_G,synthetic,false,R32,0-6 2-6 6-1 6-1 4-6,2016,,true,,2016-504/1,354,atp_matches_2016.csv,353,2016,,completed,Hard,20160815,2016-504,G,Sample 504,false
1.035,10.616,true,,,false,,,,,,26.4,,,,200046,,R,202,,synthetic,SYN,14,3604,,200046,P 46,l,,false,false,,synthetic_event_anchor,,,,,,29.0,,,,200062,,R,204,,synthetic,SYN,89,115,,200062,P 62,w,,5,individual_tour,true,missing_all,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,355,,2016-08-16,2016-504/2,2,68,true,200046,200062,level_G,synthetic,false,R32,6-4 6-0 0-6 6-3,2016,,true,,2016-504/2,355,atp_matches_2016.csv,354,2016,,completed,Hard,20160815,2016-504,G,Sample 504,false
1.027,11.609,true,1.055,12.136,true,73,67,19,17,6,29.0,4,2,2,200006,,R,193,,synthetic,SYN,3,7884,4,200006,P 06,w,107,true,false,,synthetic_event_anchor,47,32,11,11,4,31.3,8,6,2,200038,,R,180,,synthetic,SYN,74,145,,200038,P 38,l,72,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,356,,2016-08-15,2016-504/3,3,230,true,200006,200038,level_G,synthetic,false,R32,6-3 6-0 3-6 6-0,2016,,true,,2016-504/3,356,atp_matches_2016.csv,355,2016,,completed,Hard,20160815,2016-504,G,Sample 504,false
1.025,11.792,true,1.064,11.062,true,90,78,24,20,11,28.9,7,4,2,200020,,R,184,,synthetic,SYN,1,9100,2,200020,P 20,w,131,true,false,,synthetic_event_anchor,49,34,17,14,6,33.4,3,3,1,200043,Q,R,173,,synthetic,SYN,81,127,,200043,P 43,l,87,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,357,,2016-08-16,2016-504/4,4,138,true,200020,200043,level_G,synthetic,false,R32,3-6 6-0 6-1 2-6 6-0,2016,,true,,2016-504/4,357,atp_matches_2016.csv,356,2016,,completed,Hard,20160815,2016-504,G,Sample 504,false
6.556,1.102,true,10.073,1.074,true,96,75,20,21,7,21.7,6,0,2,200009,,R,185,,synthetic,SYN,26,1567,,200009,P 09,l,135,false,false,,synthetic_event_anchor,74,64,22,17,9,23.4,1,1,2,200078,,L,196,,synthetic,SYN,5,6832,1,200078,P 78,w,111,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,358,,2016-08-15,2016-504/5,5,188,true,200009,200078,level_G,synthetic,false,R32,0-6 6-2 6-4 3-6 6-1,2016,,true,,2016-504/5,358,atp_matches_2016.csv,357,2016,,completed,Hard,20160815,2016-504,G,Sample 504,false
2.463,1.529,true,2.566,1.562,true,67,47,14,15,6,26.3,7,5,2,200031,,R,193,,synthetic,SYN,54,292,,200031,P 31,w,98,true,false,,synthetic_event_anchor,82,54,19,20,9,22.9,4,2,3,200067,,L,191,,synthetic,SYN,7,5923,,200067,P 67,l,128,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,359,,2016-08-16,2016-504/6,6,84,true,200031,200067,level_G,synthetic,false,R32,6-0 6-0 2-6 6-2,2016,,true,,2016-504/6,359,atp_matches_2016.csv,358,2016,,completed,Hard,20160815,2016-504,G,Sample 504,false
1.333,3.229,true,1.352,3.442,true,44,40,23,12,5,30.8,6,2,2,200034,,R,192,,synthetic,SYN,33,982,,200034,P 34,w,80,true,false,,synthetic_event_anchor,73,50,17,17,12,26.5,4,3,2,200073,,R,186,,synthetic,SYN,66,180,,200073,P 73,l,108,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,360,,2016-08-15,2016-504/7,7,122,true,200034,200073,level_G,synthetic,false,R32,1-6 3-6 6-4 0-6,2016,,true,,2016-504/7,360,atp_matches_2016.csv,359,2016,,completed,Hard,20160815,2016-504,G,Sample 504,false
1.134,5.621,true,1.136,6.664,true,62,48,29,18,6,23.3,5,2,2,200021,,L,205,,synthetic,SYN,8,5515,8,200021,P 21,w,112,true,false,,synthetic_event_anchor,88,61,29,22,6,30.6,5,4,2,200041,,L,202,,synthetic,SYN,58,244,,200041,P 41,l,140,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,361,,2016-08-16,2016-504/8,8,199,true,200021,200041,level_G,synthetic,false,R32,6-1 6-1 6-1,2016,,true,,2016-504/8,361,atp_matches_2016.csv,360,2016,,completed,Hard,20160815,2016-504,G,Sample 504,false
4.918,1.167,true,,,false,65,58,25,16,9,26.5,8,5,0,200016,,R,174,,synthetic,SYN,79,131,,200016,P 16,w,104,true,false,,synthetic_event_anchor,61,44,27,15,4,25.8,6,4,2,200018,,R,176,,synthetic,SYN,13,3867,,200018,P 18,l,96,5,individual_tour,false,usable,false,Outdoor,synthetic_reported_date,true,32,synthetic,primary,synthetic,362,,2016-08-15,2016-504/9,9,159,true,200016,200018,level_G,synthetic,false,R32,6-1 6-4 2-2 DEF,2016,,true,,2016-504/9,362,atp_matches_2016.csv,361,2016,synthetic,default,Hard,20160815,2016-504,G,Sample 504,false
