season,tourney_id,tourney_name,tourney_level,tourney_date,surface,draw_size,matches,best_of_values,completed,incomplete,deciding_sets,deciding_tiebreak_at_6_all,deciding_tiebreak_at_12_all,deciding_extended_past_7_games,deciding_decided_on_games,longest_deciding_set_games,deciding_tiebreak_loser_points,inferred_final_set_rule,inference_basis
2014,2014-W-SL-GBR-01A-2014,Wimbledon,G,20140623,Grass,128,127,3:127,126,1,41,0,0,5,36,10,,deciding_set_extends_past_6_all_cap_unknown,5 deciding set(s) went past 7 games (longest 10); that rules out a tiebreak at 6-all but does not separate an advantage set from a tiebreak at a later game count
2014,2014-W-SL-USA-01A-2014,US Open,G,20140825,Hard,128,127,3:127,124,3,44,5,0,0,39,7,3:1|5:3|8:1,deciding_set_tiebreak_at_6_all_length_unknown,5 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2014,2014-W-WT-SIN-01A-2014,WTA Finals,F,20141020,Hard,4,15,3:15,15,0,4,1,0,0,3,7,6:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-D001,Fed Cup WG F: CZE vs RUS,D,20151114,Hard,4,4,3:4,4,0,2,0,0,0,2,6,,not_observable_no_deciding_set_reached_6_all,"2 deciding set(s), none reached 6-6"
2015,2015-D002,Fed Cup WG R1: CAN vs CZE,D,20150207,Hard,4,3,3:3,3,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2015,2015-D003,Fed Cup WG R1: ITA vs FRA,D,20150207,Clay,4,4,3:4,4,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2015,2015-D004,Fed Cup WG R1: POL vs RUS,D,20150207,Hard,4,3,3:3,3,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2015,2015-D005,Fed Cup WG R1: GER vs AUS,D,20150207,Hard,4,4,3:4,4,0,3,0,0,2,1,12,,deciding_set_extends_past_6_all_cap_unknown,2 deciding set(s) went past 7 games (longest 12); that rules out a tiebreak at 6-all but does not separate an advantage set from a tiebreak at a later game count
2015,2015-D006,Fed Cup WG SF: CZE vs FRA,D,20150418,Hard,4,3,3:3,3,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2015,2015-D007,Fed Cup WG SF: RUS vs GER,D,20150418,Clay,4,4,3:4,4,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2015,2015-D008,Fed Cup WG R1: NED vs SVK,D,20150207,Clay,4,4,3:4,4,0,2,0,0,0,2,6,,not_observable_no_deciding_set_reached_6_all,"2 deciding set(s), none reached 6-6"
2015,2015-D009,Fed Cup WG R1: ROU vs ESP,D,20150207,Hard,4,4,3:4,4,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2015,2015-D010,Fed Cup WG R1: SWE vs SUI,D,20150207,Hard,4,3,3:3,3,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2015,2015-D011,Fed Cup WG R1: ARG vs USA,D,20150207,Clay,4,4,3:4,4,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2015,2015-D012,Fed Cup G1 PO: JPN vs KAZ,D,20150207,Hard,4,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2015,2015-D013,Fed Cup G1 PO: HKG vs TPE,D,20150207,Hard,4,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2015,2015-D014,Fed Cup G1 PO: CHN vs KOR,D,20150207,Hard,4,2,3:1|5:1,1,1,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2015,2015-D015,Fed Cup G1 PO: THA vs UZB,D,20150207,Hard,4,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2015,2015-D016,Fed Cup G2 PO: RSA vs FIN,D,20150207,Hard,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2015,2015-D017,Fed Cup G2 PO: EST vs SLO,D,20150207,Hard,4,2,3:1|5:1,1,1,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2015,2015-D018,Fed Cup G2 PO: EGY vs LUX,D,20150207,Hard,4,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2015,2015-D019,Fed Cup G2 PO: BIH vs IRL,D,20150207,Hard,4,2,3:2,2,0,1,0,0,0,1,7,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2015,2015-D020,Fed Cup G1 PO: BLR vs GBR,D,20150207,Hard,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2015,2015-D021,Fed Cup G1 PO: SRB vs CRO,D,20150207,Hard,4,2,3:2,2,0,1,0,0,0,1,7,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2015,2015-D022,Fed Cup G1 PO: TUR vs GEO,D,20150207,Hard,4,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2015,2015-D023,Fed Cup G1 PO: HUN vs BEL,D,20150207,Hard,4,2,5:2,0,2,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2015,2015-D024,Fed Cup G1 PO: BUL vs UKR,D,20150207,Hard,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2015,2015-D025,Fed Cup G1 PO: LIE vs POR,D,20150207,Hard,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2015,2015-D026,Fed Cup G1 PO: AUT vs LAT,D,20150207,Hard,4,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2015,2015-D027,Fed Cup G1 PO: BRA vs PAR,D,20150207,Hard,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2015,2015-D028,Fed Cup G1 PO: COL vs VEN,D,20150207,Hard,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2015,2015-D029,Fed Cup G1 PO: CHI vs BOL,D,20150207,Hard,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2015,2015-D030,Fed Cup WG PO: ITA vs USA,D,20150418,Clay,4,4,3:4,4,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2015,2015-D031,Fed Cup WG PO: NED vs AUS,D,20150418,Clay,4,4,3:4,4,0,1,0,0,0,1,7,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2015,2015-D032,Fed Cup WG PO: POL vs SUI,D,20150418,Hard,4,4,3:4,4,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2015,2015-D033,Fed Cup WG PO: CAN vs ROU,D,20150418,Hard,4,4,3:4,4,0,3,0,0,0,3,6,,not_observable_no_deciding_set_reached_6_all,"3 deciding set(s), none reached 6-6"
2015,2015-D034,Fed Cup WG PO: SRB vs PAR,D,20150418,Hard,4,4,3:4,4,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2015,2015-D035,Fed Cup WG PO: SVK vs SWE,D,20150418,Clay,4,3,3:3,3,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2015,2015-D036,Fed Cup WG PO: JPN vs BLR,D,20150418,Hard,4,4,3:4,4,0,2,0,0,0,2,6,,not_observable_no_deciding_set_reached_6_all,"2 deciding set(s), none reached 6-6"
2015,2015-D037,Fed Cup WG PO: ARG vs ESP,D,20150418,Clay,4,3,3:3,3,0,2,0,0,1,1,9,,deciding_set_extends_past_6_all_cap_unknown,1 deciding set(s) went past 7 games (longest 9); that rules out a tiebreak at 6-all but does not separate an advantage set from a tiebreak at a later game count
2015,2015-D038,Fed Cup G3 PO: LTU vs MDA,D,20150418,Clay,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2015,2015-D039,Fed Cup G3 PO: GRE vs DEN,D,20150418,Clay,4,2,3:2,2,0,1,1,0,0,0,7,4:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-D040,Fed Cup G3 PO: ISL vs NAM,D,20150417,Clay,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2015,2015-D041,Fed Cup G3 PO: MNE vs ALG,D,20150417,Clay,4,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2015,2015-D042,Fed Cup G3 PO: CYP vs MKD,D,20150418,Clay,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2015,2015-D043,Fed Cup G3 PO: ARM vs NOR,D,20150417,Clay,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2015,2015-D044,Fed Cup G2 PO: SIN vs POC,D,20150417,Hard,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2015,2015-D045,Fed Cup G2 PO: IRI vs MAS,D,20150417,Hard,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2015,2015-D047,Fed Cup G2 PO: KGZ vs PAK,D,20150418,Hard,4,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2015,2015-D048,Fed Cup G2 PO: IND vs PHI,D,20150418,Hard,4,2,3:2,2,0,1,0,0,0,1,7,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2015,2015-D049,Fed Cup G2 PO: PHI vs INA,D,20150417,Hard,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2015,2015-D050,Fed Cup G2 PO: IND vs TKM,D,20150417,Hard,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2015,2015-W-INT-AUS-01A-2015,Hobart,I,20150112,Hard,32,31,3:31,27,4,13,2,0,0,11,7,2:1|6:1,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-INT-AUT-01A-2015,Bad Gastein,I,20150720,Clay,32,31,3:31,28,3,10,2,0,0,8,7,5:1|6:1,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-INT-AUT-02A-2015,Linz,I,20151012,Hard,32,31,3:31,31,0,11,0,0,0,11,7,,not_observable_no_deciding_set_reached_6_all,"11 deciding set(s), none reached 6-6"
2015,2015-W-INT-AZE-01A-2015,Baku,I,20150727,Hard,32,31,3:31,28,3,6,1,0,0,5,7,4:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-INT-BRA-01A-2015,Rio de Janeiro,I,20150216,Clay,32,31,3:31,28,3,5,0,0,0,5,7,,not_observable_no_deciding_set_reached_6_all,"5 deciding set(s), none reached 6-6"
2015,2015-W-INT-BRA-02A-2015,Florianopolis,I,20150727,Clay,32,31,3:31,31,0,11,1,0,0,10,7,2:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-INT-CAN-01A-2015,Quebec City,I,20150914,Hard,32,31,3:31,30,1,10,2,0,0,8,7,3:1|4:1,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-INT-CHN-01A-2015,Shenzhen,I,20150105,Hard,32,31,3:31,30,1,14,1,0,0,13,7,5:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-INT-CHN-02A-2015,Guangzhou,I,20150921,Hard,32,31,3:31,31,0,6,0,0,0,6,7,,not_observable_no_deciding_set_reached_6_all,"6 deciding set(s), none reached 6-6"
2015,2015-W-INT-CHN-03A-2015,Tianjin,I,20151012,Hard,32,31,3:31,31,0,7,0,0,0,7,7,,not_observable_no_deciding_set_reached_6_all,"7 deciding set(s), none reached 6-6"
2015,2015-W-INT-COL-01A-2015,Bogota,I,20150413,Clay,32,31,3:31,31,0,7,1,0,0,6,7,2:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-INT-CZE-01A-2015,Prague,I,20150427,Clay,32,31,3:31,31,0,17,4,0,0,13,7,1:1|3:1|5:1|11:1,deciding_set_tiebreak_at_6_all_length_unknown,4 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-INT-FRA-01A-2015,Strasbourg,I,20150518,Clay,32,31,3:31,25,6,10,1,0,0,9,7,0:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-INT-GBR-01A-2015,Nottingham,I,20150608,Grass,32,31,3:31,30,1,12,2,0,0,10,7,4:1|5:1,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-INT-GER-01A-2015,Nuremberg,I,20150518,Clay,32,31,3:31,29,2,10,1,0,0,9,7,3:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-INT-HKG-01A-2015,Hong Kong,I,20151012,Hard,32,31,3:31,30,1,8,0,0,0,8,6,,not_observable_no_deciding_set_reached_6_all,"8 deciding set(s), none reached 6-6"
2015,2015-W-INT-JPN-01A-2015,Tokyo,I,20150914,Hard,32,31,3:31,31,0,12,1,0,0,11,7,2:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-INT-KOR-01A-2015,Seoul,I,20150921,Hard,32,31,3:31,29,2,11,2,0,0,9,7,2:1|3:1,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-INT-LUX-01A-2015,Luxembourg,I,20151019,Hard,32,31,3:31,28,3,9,0,0,0,9,7,,not_observable_no_deciding_set_reached_6_all,"9 deciding set(s), none reached 6-6"
2015,2015-W-INT-MAR-01A-2015,Marrakech,I,20150427,Clay,32,31,3:31,31,0,8,0,0,0,8,7,,not_observable_no_deciding_set_reached_6_all,"8 deciding set(s), none reached 6-6"
2015,2015-W-INT-MAS-01A-2015,Kuala Lumpur,I,20150302,Hard,32,31,3:31,31,0,11,2,0,0,9,7,4:1|6:1,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-INT-MEX-01A-2015,Acapulco,I,20150223,Hard,32,31,3:31,28,3,7,0,0,0,7,7,,not_observable_no_deciding_set_reached_6_all,"7 deciding set(s), none reached 6-6"
2015,2015-W-INT-MEX-02A-2015,Monterrey,I,20150302,Hard,32,31,3:31,30,1,10,2,0,0,8,7,3:1|9:1,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-INT-NED-01A-2015,'s Hertogenbosch,I,20150608,Grass,32,31,3:31,31,0,8,1,0,0,7,7,9:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-INT-NZL-01A-2015,Auckland,I,20150105,Hard,32,31,3:31,31,0,14,1,0,0,13,7,3:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-INT-POL-01A-2015,Katowice,I,20150406,Hard,32,31,3:31,31,0,8,0,0,0,8,6,,not_observable_no_deciding_set_reached_6_all,"8 deciding set(s), none reached 6-6"
2015,2015-W-INT-ROU-01A-2015,Bucharest,I,20150713,Clay,32,31,3:31,29,2,10,1,0,0,9,7,6:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-INT-SWE-01A-2015,Bastad,I,20150713,Clay,32,31,3:31,29,2,9,0,0,0,9,6,,not_observable_no_deciding_set_reached_6_all,"9 deciding set(s), none reached 6-6"
2015,2015-W-INT-THA-01A-2015,Pattaya,I,20150209,Hard,32,31,3:31,30,1,8,2,0,0,6,7,3:1|7:1,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-INT-TUR-01A-2015,Istanbul,I,20150720,Hard,32,31,3:31,30,1,13,3,0,0,10,7,3:1|4:1|5:1,deciding_set_tiebreak_at_6_all_length_unknown,3 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-INT-USA-01A-2015,Washington,I,20150803,Hard,32,31,3:31,27,4,10,4,0,0,6,7,4:2|5:1|6:1,deciding_set_tiebreak_at_6_all_length_unknown,4 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-INT-UZB-01A-2015,Tashkent,I,20150928,Hard,32,31,3:31,30,1,9,0,0,0,9,7,,not_observable_no_deciding_set_reached_6_all,"9 deciding set(s), none reached 6-6"
2015,2015-W-P5-CAN-01A-2015,Toronto,P,20150810,Hard,56,55,3:55,54,1,20,2,0,0,18,7,3:2,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-P5-CHN-01A-2015,Wuhan,P,20150928,Hard,56,55,3:55,50,5,19,6,0,0,13,7,3:1|4:2|5:1|6:2,deciding_set_tiebreak_at_6_all_length_unknown,6 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-P5-ITA-01A-2015,Rome,P,20150511,Clay,56,55,3:55,53,2,17,5,0,0,12,7,1:1|6:1|7:2|14:1,deciding_set_tiebreak_at_6_all_length_unknown,5 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-P5-USA-01A-2015,Cincinnati,P,20150817,Hard,56,55,3:55,52,3,22,2,0,0,20,7,4:1|6:1,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-P700-GBR-01A-2015,Birmingham,P,20150615,Grass,56,55,3:55,54,1,14,6,0,0,8,7,4:3|5:1|6:2,deciding_set_tiebreak_at_6_all_length_unknown,6 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-P700-GBR-02A-2015,Eastbourne,P,20150622,Grass,48,47,3:47,44,3,15,2,0,0,13,7,4:1|7:1,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-P700-GER-01A-2015,Stuttgart,P,20150420,Clay,28,27,3:27,27,0,7,0,0,0,7,7,,not_observable_no_deciding_set_reached_6_all,"7 deciding set(s), none reached 6-6"
2015,2015-W-P700-JPN-01A-2015,Tokyo,P,20150921,Hard,28,27,3:27,26,1,6,0,0,0,6,6,,not_observable_no_deciding_set_reached_6_all,"6 deciding set(s), none reached 6-6"
2015,2015-W-P700-RUS-01A-2015,Moscow,P,20151019,Hard,28,27,3:27,26,1,10,1,0,0,9,7,7:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-P700-USA-01A-2015,Charleston,P,20150406,Clay,56,55,3:55,50,5,23,2,0,0,21,7,4:2,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-P700-USA-02A-2015,New Haven,P,20150824,Hard,30,29,3:29,27,2,11,1,0,0,10,7,7:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-P700-USA-03A-2015,Stanford,P,20150803,Hard,28,27,3:27,27,0,13,2,0,0,11,7,4:2,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-PM-CHN-01A-2015,Beijing,PM,20151005,Hard,60,59,3:59,52,7,23,0,0,0,23,7,,not_observable_no_deciding_set_reached_6_all,"23 deciding set(s), none reached 6-6"
2015,2015-W-PM-ESP-01A-2015,Madrid,PM,20150504,Clay,64,63,3:63,60,3,19,4,0,0,15,7,1:1|3:1|5:1|11:1,deciding_set_tiebreak_at_6_all_length_unknown,4 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-PM-USA-01A-2015,Indian Wells,PM,20150309,Hard,96,95,3:95,93,2,34,1,0,0,33,7,4:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-PM-USA-02A-2015,Miami,PM,20150323,Hard,96,95,3:95,94,1,25,0,0,0,25,7,,not_observable_no_deciding_set_reached_6_all,"25 deciding set(s), none reached 6-6"
2015,2015-W-PR-AUS-01A-2015,Brisbane,P,20150105,Hard,30,29,3:29,29,0,10,0,0,0,10,7,,not_observable_no_deciding_set_reached_6_all,"10 deciding set(s), none reached 6-6"
2015,2015-W-PR-AUS-02A-2015,Sydney,P,20150112,Hard,30,29,3:29,28,1,11,1,0,0,10,7,4:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-PR-BEL-01A-2015,Antwerp,P,20150209,Hard,28,27,3:27,25,2,7,0,0,0,7,7,,not_observable_no_deciding_set_reached_6_all,"7 deciding set(s), none reached 6-6"
2015,2015-W-PR-QAT-01A-2015,Doha,P,20150223,Hard,28,27,3:27,24,3,12,1,0,0,11,7,5:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-PR-UAE-01A-2015,Dubai,P,20150216,Hard,54,53,3:53,51,2,21,1,0,0,20,7,5:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-SL-AUS-01A-2015,Australian Open,G,20150119,Hard,128,127,3:127,127,0,38,0,0,3,35,12,,deciding_set_extends_past_6_all_cap_unknown,3 deciding set(s) went past 7 games (longest 12); that rules out a tiebreak at 6-all but does not separate an advantage set from a tiebreak at a later game count
2015,2015-W-SL-FRA-01A-2015,Roland Garros,G,20150525,Clay,128,127,3:127,124,3,44,0,0,2,42,10,,deciding_set_extends_past_6_all_cap_unknown,2 deciding set(s) went past 7 games (longest 10); that rules out a tiebreak at 6-all but does not separate an advantage set from a tiebreak at a later game count
2015,2015-W-SL-GBR-01A-2015,Wimbledon,G,20150629,Grass,128,127,3:127,125,2,39,0,0,4,35,10,,deciding_set_extends_past_6_all_cap_unknown,4 deciding set(s) went past 7 games (longest 10); that rules out a tiebreak at 6-all but does not separate an advantage set from a tiebreak at a later game count
2015,2015-W-SL-USA-01A-2015,US Open,G,20150831,Hard,128,127,3:127,124,3,46,2,0,0,44,7,1:1|3:1,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2015,2015-W-WET-CHN-01A-2015,Zhuhai,P,20151102,Hard,12,15,3:15,14,1,4,0,0,0,4,6,,not_observable_no_deciding_set_reached_6_all,"4 deciding set(s), none reached 6-6"
2015,2015-W-WT-SIN-01A-2015,WTA Finals,W,20151025,Hard,8,15,3:15,15,0,4,0,0,0,4,7,,not_observable_no_deciding_set_reached_6_all,"4 deciding set(s), none reached 6-6"
2016,2016-0300,Luxembourg,I,20161017,Hard,32,31,3:31,30,1,13,0,0,0,13,6,,not_observable_no_deciding_set_reached_6_all,"13 deciding set(s), none reached 6-6"
2016,2016-0405,Japan Open Tokyo,I,20160912,Hard,32,31,3:31,31,0,12,3,0,0,9,7,3:1|4:1|5:1,deciding_set_tiebreak_at_6_all_length_unknown,3 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2016,2016-0406,Strasbourg,I,20160516,Clay,32,31,3:31,29,2,14,3,0,0,11,7,4:1|5:2,deciding_set_tiebreak_at_6_all_length_unknown,3 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2016,2016-0528,Linz,I,20161010,Hard,32,31,3:31,28,3,4,0,0,0,4,7,,not_observable_no_deciding_set_reached_6_all,"4 deciding set(s), none reached 6-6"
2016,2016-0602,New Haven,P,20160822,Hard,32,29,3:29,28,1,4,0,0,0,4,7,,not_observable_no_deciding_set_reached_6_all,"4 deciding set(s), none reached 6-6"
2016,2016-0656,Quebec City,I,20160912,Hard,32,31,3:31,31,0,10,1,0,0,9,7,7:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2016,2016-0703,Stanford,P,20160718,Hard,32,27,3:27,26,1,14,1,0,0,13,7,4:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2016,2016-0710,Eastbourne,P,20160620,Grass,64,47,3:47,45,2,15,0,0,0,15,7,,not_observable_no_deciding_set_reached_6_all,"15 deciding set(s), none reached 6-6"
2016,2016-0718,Dubai,P,20160215,Hard,32,27,3:27,27,0,9,0,0,0,9,6,,not_observable_no_deciding_set_reached_6_all,"9 deciding set(s), none reached 6-6"
2016,2016-0804,Charleston,P,20160404,Clay,64,55,3:55,53,2,19,4,0,0,15,7,3:2|4:1|13:1,deciding_set_tiebreak_at_6_all_length_unknown,4 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2016,2016-0806,Montreal,P,20160725,Hard,64,55,3:55,53,2,22,2,0,0,20,7,3:1|5:1,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
